59.166.0.7,54962,149.171.126.1,25210,tcp,FIN,0.046901,4014,59460,31,29,7,28,-,674612.5,9997399,68,70,255,255,4149634166,2019540929,59,849,0,0,0,43.602267,1421927597,1421927597,0.695313,0.672826,0.000606,0.000472,0.000134,0,0,0,0,0,12,8,1,2,1,1,1,,0
59.166.0.7,34064,149.171.126.9,25,tcp,FIN,0.022583,37372,3380,31,29,18,8,smtp,12984634,1169020.875,52,42,255,255,1669280528,3819863145,719,80,0,0,23.517882,0.941734,1421927603,1421927603,0.43602,0.539049,0.000615,0.000479,0.000136,0,0,0,0,0,2,1,1,4,1,1,1,,0
175.45.176.2,41336,149.171.126.12,20031,tcp,FIN,0.481904,70349,526,254,252,27,1,-,1148394.75,8018.194336,60,12,255,255,4026462330,3148216214,1172,44,0,0,1003.001348,64.290031,1421927609,1421927609,8.054051,40.365727,0.114448,0.037877,0.076571,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
59.166.0.7,45843,149.171.126.9,80,tcp,FIN,0.004139,1058,822,31,29,2,2,http,1789804.25,1430297.125,8,10,255,255,494311714,2644955309,132,82,1,82,34.719718,0.725294,1421927609,1421927609,0.541429,0.398222,0.000694,0.000551,0.000143,0,0,1,0,0,2,1,2,14,2,1,1,,0
59.166.0.4,16036,149.171.126.1,13970,tcp,FIN,0.042811,2438,19266,31,29,7,13,-,443624.3125,3510312.75,38,40,255,255,1886828730,4190997097,64,482,0,0,0,68.558382,1421927615,1421927615,1.148595,1.083513,0.000684,0.000551,0.000133,0,0,0,0,0,6,12,2,3,1,1,1,,0
59.166.0.1,24861,149.171.126.8,53,udp,CON,0.001052,146,178,31,29,0,0,dns,555133.0625,676806.125,2,2,0,0,0,0,73,89,0,0,0,0,1421927621,1421927621,0.011,0.008,0,0,0,0,0,0,0,0,2,3,3,3,1,1,1,,0
59.166.0.8,27067,149.171.126.0,24777,tcp,FIN,0.01047,2438,19266,31,29,7,13,-,1813944.625,14353391,38,40,255,255,3482280708,3518061099,64,482,0,0,16.387388,14.425295,1421927628,1421927628,0.273811,0.254128,0.000696,0.000555,0.000141,0,0,0,0,0,8,8,6,2,1,1,1,,0
59.166.0.1,9313,149.171.126.0,80,tcp,FIN,1.159854,1684,10168,31,29,3,5,http,10787.56445,66242.82031,14,18,255,255,1949408882,2013406336,120,565,1,3924,8834.26525,7735.17416,1421927633,1421927634,89.19131,68.196235,0.000669,0.000517,0.000152,0,0,1,0,0,1,1,1,1,1,1,1,,0
59.166.0.9,36122,149.171.126.5,6881,tcp,FIN,7.590043,13350,548216,31,29,21,197,-,14010.98731,576507.9375,232,438,255,255,4158995390,2032537426,58,1252,0,0,10460.17587,7620.868232,1421927633,1421927640,32.855871,17.407099,0.000686,0.000547,0.000139,0,0,0,0,0,7,6,3,5,1,1,2,,0
59.166.0.0,58200,149.171.126.1,57826,tcp,FIN,0.022305,2974,30506,31,29,7,18,-,1044788.125,10722618,48,50,255,255,1699472185,3849372256,62,610,0,0,28.173326,27.532897,1421927646,1421927646,0.467128,0.441959,0.000822,0.000639,0.000183,0,0,0,0,0,6,5,3,3,1,1,1,,0
59.166.0.7,64468,149.171.126.1,53,udp,CON,0.001081,146,178,31,29,0,0,dns,540240.5625,658649.4375,2,2,0,0,0,0,73,89,0,0,0,0,1421927651,1421927651,0.011,0.009,0,0,0,0,0,0,0,0,3,3,1,2,1,1,1,,0
59.166.0.8,63525,149.171.126.6,36871,tcp,FIN,0.028468,4014,59460,31,29,7,28,-,1111423.375,16470704,68,70,255,255,3582410250,1446932600,59,849,0,0,0,21.438153,1421927657,1421927657,0.426121,0.404551,0.000682,0.00055,0.000132,0,0,0,0,0,5,7,2,3,1,1,2,,0
59.166.0.2,20600,149.171.126.5,6881,tcp,FIN,0.071894,1540,1644,31,29,4,4,-,160681.0156,172809.9688,16,18,255,255,3607448384,3619746784,96,91,0,0,415.198253,12.553284,1421927664,1421927664,4.7712,4.198588,0.000646,0.000508,0.000138,0,0,0,0,0,13,14,4,8,5,1,3,,0
59.166.0.0,18177,149.171.126.8,53,udp,CON,0.001055,130,162,31,29,0,0,dns,492891,614218,2,2,0,0,0,0,65,81,0,0,0,0,1421927670,1421927670,0.011,0.008,0,0,0,0,0,0,0,0,3,1,1,3,1,1,1,,0
59.166.0.5,39486,149.171.126.6,22,tcp,FIN,0.008689,3728,5474,31,29,7,7,ssh,3325584,4830015,32,24,255,255,252121261,2402032771,117,228,0,0,18.105651,0.508006,1421927676,1421927676,0.28029,0.343957,0.000798,0.00064,0.000158,0,0,0,0,0,1,1,2,1,1,1,1,,0
59.166.0.7,18533,149.171.126.3,25,tcp,FIN,0.021813,37268,3380,31,29,18,8,smtp,13405584,1210287.5,52,42,255,255,1764639266,1765665210,717,80,0,0,22.469508,0.880995,1421927682,1421927682,0.419667,0.518878,0.000652,0.000535,0.000117,0,0,0,0,0,1,1,4,4,1,1,1,,0
59.166.0.2,28398,149.171.126.2,26502,tcp,FIN,0.030842,4014,59460,31,29,7,28,-,1025873.813,15202905,68,70,255,255,1129670816,1140173490,59,849,0,0,0,24.088686,1421927688,1421927688,0.455567,0.438522,0.000738,0.000581,0.000157,0,0,0,0,0,6,3,4,2,1,1,1,,0
59.166.0.9,56483,149.171.126.5,21,tcp,FIN,0.840924,2934,3740,31,29,11,15,ftp,27379.40625,34923.48828,52,54,255,255,2220091975,77966147,56,69,0,0,1414.544182,52.832223,1421927694,1421927695,16.48204,15.857302,0.000573,0.000476,0.000097,0,0,0,1,1,1,1,4,5,1,1,2,,0
59.166.0.0,35167,149.171.126.9,143,tcp,FIN,2.925233,7814,16912,31,29,30,32,-,21194.89453,45884.89453,122,126,255,255,747220703,756152444,64,134,0,0,1444.456791,1420.612899,1421927698,1421927701,24.172562,23.39736,0.000734,0.000555,0.000179,0,0,0,0,0,13,6,4,7,1,1,3,,0
59.166.0.8,57290,149.171.126.3,5190,tcp,FIN,0.005466,1470,1728,31,29,5,4,-,2054884.625,2349067,22,14,255,255,1432250169,1432570030,67,123,0,0,17.938488,0.444742,1421927707,1421927707,0.260286,0.362154,0.000742,0.000604,0.000138,0,0,0,0,0,6,2,2,1,1,1,1,,0
59.166.0.6,16763,149.171.126.7,25,tcp,FIN,0.030604,37372,3380,31,29,18,8,smtp,9581493,862632.375,52,42,255,255,3186867076,1038335961,719,80,0,0,33.734584,1.561931,1421927713,1421927713,0.593157,0.732634,0.000728,0.000562,0.000166,0,0,0,0,0,1,1,5,5,1,1,1,,0
59.166.0.9,30520,149.171.126.5,80,tcp,FIN,0.004922,1058,822,31,29,2,2,http,1505079.125,1202763,8,10,255,255,2431905991,2429297987,132,82,1,82,36.451659,0.959211,1421927719,1421927719,0.652857,0.484111,0.000721,0.000561,0.00016,0,0,1,0,0,1,1,1,4,1,1,1,,0
59.166.0.1,57522,149.171.126.7,111,udp,CON,0.004592,568,312,31,29,0,0,-,742160.25,407665.5,4,4,0,0,0,0,142,78,0,0,1.724398,1.489167,1421927725,1421927725,1.224333,1.062,0,0,0,0,0,0,0,0,6,4,3,4,1,1,3,,0
59.166.0.4,36758,149.171.126.7,13281,tcp,FIN,0.09708,5278,83812,31,29,7,39,-,430243.0938,6831561.5,92,92,255,255,2405250564,260125835,57,911,0,0,63.85873,1.673472,1421927730,1421927730,1.059967,1.060901,0.000666,0.00053,0.000136,0,0,0,0,0,9,6,2,5,1,1,1,,0
59.166.0.1,65004,149.171.126.9,53,udp,CON,0.001012,146,178,31,29,0,0,dns,577075.0625,703557.3125,2,2,0,0,0,0,73,89,0,0,0,0,1421927737,1421927737,0.008,0.012,0,0,0,0,0,0,0,0,4,3,3,3,2,1,1,,0
59.166.0.6,64893,149.171.126.0,18148,tcp,FIN,0.019653,2974,30506,31,29,7,18,-,1185773.125,12169542,48,50,255,255,1617413285,3763134838,62,610,0,0,23.885076,22.887355,1421927743,1421927743,0.410489,0.388592,0.000728,0.000603,0.000125,0,0,0,0,0,8,4,1,6,1,1,1,,0
59.166.0.9,34612,149.171.126.9,53,udp,CON,0.001002,132,164,31,29,0,0,dns,526946.125,654690.625,2,2,0,0,0,0,66,82,0,0,0,0,1421927750,1421927750,0.004,0.008,0,0,0,0,0,0,0,0,3,1,8,12,2,1,5,,0
175.45.176.2,58077,149.171.126.13,179,tcp,FIN,0.196917,484,268,254,252,2,1,-,17713.04688,9100.28125,10,6,255,255,3542242205,3012082544,48,45,0,0,1113.433546,53.976527,1421927756,1421927756,20.952333,34.001199,0.04588,0.0269,0.01898,0,1,0,0,0,13,13,1,1,1,1,1, Fuzzers,1
59.166.0.6,26096,149.171.126.7,53,udp,CON,0.001105,146,178,31,29,0,0,dns,528506.75,644343.875,2,2,0,0,0,0,73,89,0,0,0,0,1421927756,1421927756,0.011,0.009,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,,0
59.166.0.0,13600,149.171.126.8,6881,tcp,FIN,0.570016,13142,548216,31,29,21,197,-,183643.9531,7676486,228,438,255,255,2517905379,376678907,58,1252,0,0,549.353484,394.606756,1421927762,1421927763,2.509586,1.303304,0.000592,0.000468,0.000124,0,0,0,0,0,11,6,3,3,3,1,3,,0
59.166.0.0,7796,149.171.126.9,44290,udp,CON,0.00186,528,304,31,29,0,0,-,1703225.875,980645.1875,4,4,0,0,0,0,132,76,0,0,0.661852,0.329749,1421927769,1421927769,0.473,0.240667,0,0,0,0,0,0,0,0,5,1,2,1,1,1,1,,0
59.166.0.4,8762,149.171.126.2,6881,tcp,FIN,0.017619,1540,1644,31,29,4,4,-,655655.8125,705147.8125,16,18,255,255,3515456772,1375745599,96,91,0,0,68.956955,1.95794,1421927775,1421927775,1.153933,1.008941,0.000587,0.000464,0.000123,0,0,0,0,0,15,8,7,11,5,1,6,,0
59.166.0.0,59439,149.171.126.5,53,udp,CON,0.001081,146,178,31,29,0,0,dns,540240.5625,658649.4375,2,2,0,0,0,0,73,89,0,0,0,0,1421927781,1421927781,0.01,0.009,0,0,0,0,0,0,0,0,3,2,2,4,1,1,1,,0
59.166.0.7,34678,149.171.126.3,80,tcp,FIN,1.005534,1684,10168,31,29,3,5,http,12443.13867,76409.14844,14,18,255,255,1887614187,4038343755,120,565,1,3924,8765.72152,7675.174149,1421927786,1421927787,77.32269,59.115353,0.0007,0.000569,0.000131,0,0,1,0,0,1,2,3,6,1,1,1,,0
59.166.0.6,54570,149.171.126.3,80,tcp,FIN,1.018872,1684,10168,31,29,3,5,http,12280.24707,75408.88281,14,18,255,255,3458032371,1313716423,120,565,1,3924,8766.736099,7675.950292,1421927792,1421927793,78.346231,59.897765,0.000772,0.000606,0.000166,0,0,1,0,0,2,3,7,3,1,1,1,,0
175.45.176.1,39111,149.171.126.16,8080,tcp,FIN,0.873797,14092,354,254,252,6,1,http,121858.9688,2838.187744,18,8,255,255,2793259692,3565326031,783,44,0,0,3672.113509,243.40125,1421927797,1421927798,51.399824,111.582141,0.197694,0.072036,0.125658,0,1,0,0,0,1,2,2,1,1,1,1,Exploits,1
59.166.0.9,61447,149.171.126.8,53,udp,CON,0.000997,130,162,31,29,0,0,dns,521564.6875,649949.8125,2,2,0,0,0,0,65,81,0,0,0,0,1421927798,1421927798,0.002,0.009,0,0,0,0,0,0,0,0,3,2,1,1,1,1,1,,0
59.166.0.2,57998,149.171.126.6,111,udp,CON,0.00455,568,312,31,29,0,0,-,749010.9375,411428.5625,4,4,0,0,0,0,142,78,0,0,1.740192,1.430253,1421927805,1421927805,1.237,1.027333,0,0,0,0,0,0,0,0,10,7,5,5,1,1,3,,0
59.166.0.6,25720,149.171.126.2,59656,udp,CON,0.00177,536,304,31,29,0,0,-,1816949.125,1030508.5,4,4,0,0,0,0,134,76,0,0,0.621782,0.326921,1421927811,1421927811,0.443667,0.237667,0,0,0,0,0,0,0,0,7,5,3,11,1,1,2,,0
59.166.0.4,31163,149.171.126.4,22,tcp,FIN,0.006896,3728,5474,31,29,7,7,ssh,4190255.25,6085847,32,24,255,255,740257105,2886248889,117,228,0,0,14.297394,0.362671,1421927817,1421927817,0.222452,0.242565,0.001323,0.001183,0.00014,0,0,0,0,0,1,2,3,1,1,1,1,,0
59.166.0.5,60858,149.171.126.9,54711,tcp,FIN,0.041084,2974,30506,31,29,7,18,-,567228.125,5821439,48,50,255,255,645289226,2790943342,62,610,0,0,60.707844,59.203275,1421927824,1421927824,0.867234,0.827571,0.000673,0.000528,0.000145,0,0,0,0,0,3,6,2,3,1,1,2,,0
59.166.0.0,22934,149.171.126.3,143,tcp,FIN,0.831762,7814,16912,31,29,30,32,-,74540.55469,161373.0781,122,126,255,255,1677808476,1678839970,64,134,0,0,455.800455,451.828352,1421927829,1421927830,6.871124,6.64976,0.000682,0.000539,0.000143,0,0,0,0,0,2,4,2,4,1,1,1,,0
175.45.176.0,22613,149.171.126.12,179,tcp,FIN,0.819153,910,268,254,252,2,1,-,7998.505859,2187.625488,10,6,255,255,3710165694,2065762290,91,45,0,0,4619.396699,239.080422,1421927829,1421927830,85.467556,153.384594,0.139545,0.052226,0.087319,0,1,0,0,0,6,4,2,2,1,1,1, Fuzzers,1
59.166.0.6,6181,149.171.126.3,111,udp,CON,0.058337,568,320,31,29,0,0,-,58419.1875,32912.21875,4,4,0,0,0,0,142,80,0,0,20.253187,26.817732,1421927835,1421927835,14.328667,18.967,0,0,0,0,0,0,0,0,5,7,3,3,1,1,2,,0
59.166.0.6,63727,149.171.126.9,16224,tcp,FIN,0.27317,4840,2872,31,29,7,7,-,135856.7969,80887.35938,24,26,255,255,527875931,2676461805,202,110,0,0,836.576084,22.745477,1421927841,1421927842,11.861826,10.90448,0.000728,0.000554,0.000174,0,0,0,0,0,5,7,3,7,1,1,2,,0
59.166.0.7,45055,149.171.126.7,25,tcp,FIN,0.330691,37268,3172,31,29,18,8,smtp,884257.5,74728.36719,52,38,255,255,1440390468,3586841350,717,83,0,0,776.977655,27.734373,1421927846,1421927847,6.477294,8.922622,0.000684,0.000549,0.000135,0,0,0,0,0,2,3,1,4,1,1,1,,0
59.166.0.7,24431,149.171.126.7,53,udp,CON,0.001022,146,178,31,29,0,0,dns,571428.5625,696673.1875,2,2,0,0,0,0,73,89,0,0,0,0,1421927853,1421927853,0.012,0.009,0,0,0,0,0,0,0,0,2,3,9,1,1,1,1,,0
59.166.0.8,41574,149.171.126.6,47979,tcp,FIN,0.016979,2974,30506,31,29,7,18,-,1372519,14086107,48,50,255,255,2680035672,2676153431,62,610,0,0,19.219255,18.568423,1421927859,1421927859,0.354511,0.334102,0.000759,0.000598,0.000161,0,0,0,0,0,4,3,2,2,1,1,1,,0
59.166.0.9,22893,149.171.126.0,20715,tcp,FIN,0.010941,2438,19266,31,29,7,13,-,1735856,13735491,38,40,255,255,2102973131,4276844596,64,482,0,0,16.882133,16.381272,1421927865,1421927865,0.285676,0.273368,0.000695,0.000549,0.000146,0,0,0,0,0,6,8,2,3,1,1,1,,0
59.166.0.5,36057,149.171.126.7,6322,udp,CON,0.002509,536,304,31,29,0,0,-,1281785.625,726982.875,4,4,0,0,0,0,134,76,0,0,0.95271,0.71677,1421927871,1421927871,0.681667,0.509333,0,0,0,0,0,0,0,0,4,1,2,1,1,1,1,,0
59.166.0.0,25305,149.171.126.3,26517,tcp,FIN,0.03306,2974,30506,31,29,7,18,-,704900.1875,7234362,48,50,255,255,293033715,2438681383,62,610,0,0,45.53831,44.498501,1421927877,1421927877,0.696277,0.662776,0.000704,0.000577,0.000127,0,0,0,0,0,14,4,1,5,1,1,1,,0
59.166.0.0,16745,149.171.126.1,22,tcp,FIN,0.009237,3728,5474,31,29,7,7,ssh,3128288.5,4543466.5,32,24,255,255,4190940093,2045783654,117,228,0,0,20.983066,0.571017,1421927883,1421927883,0.297968,0.375348,0.000593,0.000472,0.000121,0,0,0,0,0,1,3,2,1,1,1,1,,0
175.45.176.2,54727,149.171.126.13,179,tcp,FIN,1.236503,738,354,254,252,2,1,-,4302.456055,2005.65625,10,8,255,255,2513604180,1567517159,74,44,0,0,7043.817959,263.066781,1421927888,1421927889,137.287889,157.132578,0.322781,0.136564,0.186217,0,1,0,0,0,4,5,1,1,1,1,1,,0
59.166.0.7,22189,149.171.126.9,63161,udp,CON,0.001692,528,304,31,29,0,0,-,1872340.5,1078014.25,4,4,0,0,0,0,132,76,0,0,0.590906,0.315842,1421927895,1421927895,0.422333,0.229333,0,0,0,0,0,0,0,0,7,8,3,3,1,1,3,,0
